Date,priceA,priceB,action,abs_return_A,pct_return_A,abs_return_B,pct_return_B,spread,interest_rate,spy,vix,port_val,,,,returns SPY,returns pair
12-05-2008,27.04484,18.039022,buy,54.2092,0.019650318,51.5265,0.029403797,9.005818,1.88,116.244819,17.790001,104932.5082,,,,0.011231195,-0.01369584
13-05-2008,27.04484,18.065285,sell,0,0,0,0,8.979555,1.93,116.261362,17.98,105061.1969,,,,0.000142312,0.001226395
14-05-2008,27.375972,18.07654,buy,56.7857,0.020321374,61.5499,0.035249846,9.299432,2.03,116.501373,17.66,103461.8119,,,,0.002064409,-0.015223365
15-05-2008,27.098901,18.020262,buy,59.3779,0.021441731,64.4526,0.03709345,9.078639,2.03,117.957946,16.299999,104543.6976,,,,0.012502625,0.01045686
16-05-2008,27.335427,18.084044,hold,0,0,0,0,9.251383,1.91,118.065538,16.469999,103714.5264,,,,0.000912122,-0.007931336
19-05-2008,27.531405,18.181592,buy,-1.7175,-0.000624222,88.0031,0.050864254,9.349813,1.95,118.388302,17.01,103242.0624,,,,0.00273377,-0.004555427
20-05-2008,27.605739,18.151578,sell,0,0,0,0,9.454161,1.99,117.428282,17.58,102751.6268,,,,-0.008109078,-0.004750347
21-05-2008,27.470584,18.042773,buy,17.5831,0.006359993,71.1542,0.04105548,9.427811,2.03,115.442045,18.59,102878.1068,,,,-0.016914469,0.001230929
22-05-2008,27.734139,18.245375,sell,0,0,0,0,9.488764,2.05,115.458588,18.049999,102591.6277,,,,0.000143301,-0.002784646
23-05-2008,27.031324,17.91521,buy,50.9341,0.018494143,48.3841,0.027756913,9.116114,1.99,113.910979,19.549999,104380.3477,,,,-0.013404018,0.017435341
27-05-2008,27.152965,18.069036,hold,0,0,0,0,9.083929,2.23,114.755135,19.639999,104531.6172,,,,0.007410664,0.001449214
28-05-2008,27.321911,18.027766,buy,72.1057,0.025712578,30.3402,0.017117793,9.294145,2.08,115.284799,19.07,103543.602,,,,0.004615602,-0.009451831
29-05-2008,27.457068,18.102803,sell,0,0,0,0,9.354265,2.01,115.864117,18.139999,103267.05,,,,0.005025103,-0.002670875
30-05-2008,27.125933,18.024014,buy,85.7552,0.030644932,11.4209,0.006376898,9.101919,1.98,116.153782,17.83,104453.0762,,,,0.002500041,0.01148504
02-06-2008,27.004292,17.960232,sell,0,0,0,0,9.04406,2.06,114.953751,19.83,104719.2276,,,,-0.010331398,0.002548048
03-06-2008,26.808314,17.866435,sell,0,0,0,0,8.941879,1.95,114.283397,20.24,105199.4783,,,,-0.00583151,0.004586079
04-06-2008,27.409763,17.948977,buy,94.384,0.033288186,-27.9785,-0.015348546,9.460786,1.98,114.225471,20.799999,102708.7247,,,,-0.000506863,-0.023676482
05-06-2008,27.720623,18.07654,hold,0,0,0,0,9.644083,1.98,116.509645,18.629999,101847.2288,,,,0.019997064,-0.008387758
06-06-2008,27.003002,17.783894,hold,0,0,0,0,9.219108,2.01,112.793712,23.559999,103844.6113,,,,-0.03189378,0.019611555
09-06-2008,27.153361,17.918961,buy,144.4783,0.050520167,-13.5487,-0.007504356,9.2344,2.02,113.066822,23.120001,103772.7389,,,,0.002421323,-0.000692115
10-06-2008,27.146528,17.89645,sell,0,0,0,0,9.250078,1.96,112.50406,23.18,103700.6201,,,,-0.004977251,-0.000694969
11-06-2008,26.975666,17.753879,buy,190.6675,0.066015251,-60.469,-0.032937752,9.221787,1.95,110.848858,24.120001,103833.5878,,,,-0.014712376,0.001282227
12-06-2008,26.797968,17.720112,sell,0,0,0,0,9.077856,2.01,111.27093,23.33,104495.6704,,,,0.003807635,0.006376382
13-06-2008,27.050845,17.772638,buy,193.8317,0.066863506,-53.0299,-0.028973437,9.278207,2.02,112.677849,21.219999,103554.0207,,,,0.012644084,-0.009011375
16-06-2008,27.180699,17.85518,sell,0,0,0,0,9.325519,2.06,112.744058,20.950001,103336.3855,,,,0.000587596,-0.002101659
17-06-2008,27.221707,17.907706,sell,0,0,0,0,9.314001,1.87,112.197852,21.129999,103390.5201,,,,-0.004844654,0.000523868
18-06-2008,26.668114,17.85518,sell,0,0,0,0,8.812934,1.84,111.105412,22.24,105795.6417,,,,-0.009736728,0.023262496
19-06-2008,26.497252,17.847676,sell,0,0,0,0,8.649576,1.94,111.246103,21.58,106596.0959,,,,0.001266284,0.007566041
20-06-2008,26.005169,17.573789,sell,0,0,0,0,8.43138,1.99,109.440393,22.870001,107687.0759,,,,-0.01623167,0.010234709
23-06-2008,25.970997,17.607556,hold,0,0,0,0,8.363441,1.98,109.332262,22.639999,108033.5648,,,,-0.000988036,0.003217553
24-06-2008,25.601935,17.472488,hold,0,0,0,0,8.129447,1.93,109.116015,22.42,109226.9342,,,,-0.001977888,0.011046284
25-06-2008,25.936826,17.671337,hold,0,0,0,0,8.265489,1.97,109.63169,21.139999,108533.12,,,,0.004725933,-0.006352043
26-06-2008,25.472081,17.138571,buy,355.714,0.12253653,-129.0465,-0.070023467,8.33351,2.05,106.654058,23.93,108186.2129,,,,-0.027160322,-0.003196325
27-06-2008,25.144027,16.872188,sell,0,0,0,0,8.271839,1.99,106.071842,23.440001,108494.5679,,,,-0.00545892,0.002850225
30-06-2008,25.28755,16.965985,buy,339.4496,0.118349158,-125.5359,-0.068894973,8.321565,2.47,106.446129,23.950001,108240.9653,,,,0.003528618,-0.002337468
01-07-2008,25.335391,16.950977,sell,0,0,0,0,8.384414,2.11,106.778826,23.65,107926.7203,,,,0.003125496,-0.002903198
02-07-2008,25.164529,16.928466,sell,0,0,0,0,8.236063,1.95,104.948994,25.92,108683.3104,,,,-0.017136656,0.00701022
03-07-2008,24.938993,16.943474,hold,0,0,0,0,7.995519,1.92,105.057118,24.790001,109934.1392,,,,0.001030253,0.011508932
07-07-2008,24.973165,16.984744,buy,350.1912,0.122981652,-113.6462,-0.062714479,7.988421,1.99,103.984172,25.780001,109971.0488,,,,-0.010212978,0.000335743
08-07-2008,25.28755,17.089797,buy,282.032,0.100339158,-92.3854,-0.051286327,8.197753,1.97,105.830637,23.15,108903.4556,,,,0.017757174,-0.009707948
09-07-2008,25.36273,17.378691,sell,0,0,0,0,7.984039,1.99,103.792875,25.23,109972.0256,,,,-0.019254935,0.009812085
10-07-2008,25.465245,17.341173,buy,331.6948,0.11524306,-100.2561,-0.05465414,8.124072,2.01,104.217065,25.59,109257.8573,,,,0.004086889,-0.006494091
11-07-2008,25.178199,17.228616,buy,355.0582,0.12358972,-119.3002,-0.064760978,7.949583,1.97,103.002718,27.49,110130.3023,,,,-0.011652094,0.007985192
14-07-2008,24.884316,16.853428,buy,288.3056,0.103828911,-75.9673,-0.043131133,8.030888,2.06,102.071173,28.48,109731.9078,,,,-0.009043888,-0.003617483
15-07-2008,24.686116,16.707105,buy,355.5284,0.125889085,-142.5227,-0.078601418,7.979011,2.16,100.63226,28.540001,109980.9174,,,,-0.014097154,0.002269254
16-07-2008,24.378564,16.463234,buy,387.6189,0.137187149,-165.0554,-0.091121415,7.91533,1.95,103.102529,25.1,110280.2181,,,,0.024547486,0.002721388
17-07-2008,24.289718,16.384443,sell,0,0,0,0,7.905275,2.03,104.133885,25.01,110326.4711,,,,0.010003208,0.000419413
18-07-2008,24.200869,16.33567,sell,0,0,0,0,7.865199,1.96,104.782648,24.049999,110514.8283,,,,0.006230085,0.001707271
21-07-2008,24.549426,16.500752,hold,0,0,0,0,8.048674,1.98,104.84087,23.049999,109634.1483,,,,0.000555645,-0.007968885
22-07-2008,24.665613,16.410708,hold,0,0,0,0,8.254905,1.97,106.030259,21.18,108644.2395,,,,0.011344707,-0.009029201
23-07-2008,24.46058,16.13682,sell,0,0,0,0,8.32376,2.04,106.604155,21.309999,108313.7355,,,,0.005412568,-0.003042076
24-07-2008,24.487918,16.3957,sell,0,0,0,0,8.092218,2.06,104.391729,23.440001,109448.2913,,,,-0.020753656,0.010474718
25-07-2008,24.132525,16.185594,sell,0,0,0,0,7.946931,2.13,104.366778,22.91,110174.7263,,,,-0.000239013,0.006637244
28-07-2008,24.24871,16.365684,buy,385.2485,0.13709328,-141.0603,-0.079353073,7.883026,2,102.836373,24.23,110500.6418,,,,-0.014663718,0.002958169
29-07-2008,24.364897,16.313158,sell,0,0,0,0,8.051739,2.05,105.032167,22.030001,109657.0768,,,,0.021352309,-0.007634028
30-07-2008,24.815972,16.677091,sell,0,0,0,0,8.138881,2.03,106.903582,21.209999,109212.6526,,,,0.017817542,-0.004052855
31-07-2008,24.733957,16.928466,buy,303.3415,0.109243864,-73.6558,-0.041695839,7.805491,2.09,105.489626,22.940001,110946.2806,,,,-0.01322646,0.015873875
01-08-2008,24.986834,16.658332,hold,0,0,0,0,8.328502,2.04,104.932362,22.57,108278.9245,,,,-0.005282643,-0.02404187
04-08-2008,25.000504,16.598302,hold,0,0,0,0,8.402202,1.97,103.959221,23.49,107903.0545,,,,-0.009273984,-0.003471313
05-08-2008,25.410571,17.108556,sell,0,0,0,0,8.302015,1.97,106.762188,21.139999,108414.0082,,,,0.026962178,0.004735303
06-08-2008,25.383232,16.958481,hold,0,0,0,0,8.424751,2.01,107.236273,20.23,107775.781,,,,0.00444057,-0.005886944
07-08-2008,25.451579,16.725865,sell,0,0,0,0,8.725714,1.96,105.63934,21.15,106210.7734,,,,-0.014891724,-0.014520958
08-08-2008,26.121357,17.251127,buy,91.1606,0.033722016,-61.7881,-0.03457836,8.87023,2.01,107.602241,20.66,105444.8386,,,,0.018581155,-0.007211461
11-08-2008,26.217039,17.592548,sell,0,0,0,0,8.624491,1.99,108.716783,20.120001,106722.6814,,,,0.010357981,0.01211859
12-08-2008,25.950495,17.388774,hold,0,0,0,0,8.561721,1.95,107.585615,21.17,107055.3624,,,,-0.010404723,0.003117247
13-08-2008,25.977831,17.452924,sell,0,0,0,0,8.524907,1.98,106.936859,21.549999,107250.4766,,,,-0.006030137,0.001822554
14-08-2008,25.574597,17.275564,buy,75.7336,0.028761124,3.7053,0.002149432,8.299033,2.09,107.743635,20.34,108470.1962,,,,0.007544415,0.011372626
15-08-2008,25.642943,17.573679,sell,0,0,0,0,8.069264,2.08,108.267636,19.58,109687.9719,,,,0.004863406,0.011226823
18-08-2008,25.895818,17.554812,hold,0,0,0,0,8.341006,1.91,106.787139,20.98,108220.5651,,,,-0.013674419,-0.01337801
19-08-2008,25.895818,17.524622,sell,0,0,0,0,8.371196,1.94,105.622701,21.280001,108057.5391,,,,-0.010904291,-0.001506423
20-08-2008,26.025674,17.456697,sell,0,0,0,0,8.568977,1.98,106.113432,20.42,106969.7436,,,,0.004646075,-0.010066817
21-08-2008,26.046177,17.441604,hold,0,0,0,0,8.604573,2.01,106.296415,19.82,106770.406,,,,0.001724409,-0.001863495
22-08-2008,26.148693,17.524622,sell,0,0,0,0,8.624071,2.02,107.835127,18.809999,106661.2172,,,,0.014475672,-0.00102265
25-08-2008,25.943659,17.335942,hold,0,0,0,0,8.607717,2.01,105.647653,20.969999,106754.435,,,,-0.020285357,0.000873962
26-08-2008,26.182867,17.449151,hold,0,0,0,0,8.733716,1.88,105.955399,20.49,106036.2407,,,,0.002912947,-0.006727536
27-08-2008,26.948327,17.528397,sell,0,0,0,0,9.41993,1.98,106.986761,19.76,102124.8209,,,,0.009733926,-0.036887575
28-08-2008,27.173864,17.713302,sell,0,0,0,0,9.460562,1.99,108.284274,19.43,101889.1553,,,,0.01212779,-0.002307623
29-08-2008,26.791135,17.649152,buy,-91.9876,-0.035555904,47.74,0.027801473,9.141983,1.94,107.11983,20.65,103768.7714,,,,-0.010753584,0.018447656
02-09-2008,26.838976,17.479339,sell,0,0,0,0,9.359637,1.96,106.454442,21.99,102506.3782,,,,-0.006211623,-0.012165444
03-09-2008,26.627106,17.237829,hold,0,0,0,0,9.389277,2.01,106.36295,21.43,102331.5022,,,,-0.000859447,-0.001706001
04-09-2008,26.360562,17.101979,sell,0,0,0,0,9.258583,1.99,103.160751,24.030001,103102.5968,,,,-0.030106339,0.007535261
05-09-2008,26.121357,17.060469,hold,0,0,0,0,9.060888,1.97,103.485129,23.059999,104288.7668,,,,0.003144394,0.011504754
08-09-2008,27.179769,17.415189,sell,0,0,0,0,9.76458,1.92,105.622701,22.639999,100066.6148,,,,0.020655837,-0.040485204
09-09-2008,27.165933,16.996318,buy,-189.5556,-0.07501099,22.8825,0.013646942,10.169615,1.96,102.487043,25.469999,97595.9013,,,,-0.029687349,-0.024690687
10-09-2008,27.767775,16.807638,sell,0,0,0,0,10.960137,2.12,102.902913,24.52,92852.7693,,,,0.004057781,-0.048599705
11-09-2008,27.608667,16.939714,sell,0,0,0,0,10.668953,2,104.391729,24.389999,94628.9917,,,,0.014468162,0.01912945
12-09-2008,27.421888,17.279339,sell,0,0,0,0,10.142549,2.1,104.874134,25.66,97892.6965,,,,0.004621104,0.034489481
15-09-2008,27.117509,16.868016,sell,0,0,0,0,10.249493,2.64,99.883692,31.700001,97218.9493,,,,-0.04758506,-0.006882507
16-09-2008,27.290452,17.094431,hold,0,0,0,0,10.196021,1.98,101.555492,30.299999,97561.1701,,,,0.016737467,0.003520104
17-09-2008,26.384229,16.69443,sell,0,0,0,0,9.689799,2.8,96.989239,36.220001,100800.9909,,,,-0.044963132,0.033208097
18-09-2008,28.341948,16.868016,sell,0,0,0,0,11.473932,2.16,99.86706,33.099998,89204.1264,,,,0.029671549,-0.115047128
19-09-2008,28.985297,16.909526,hold,0,0,0,0,12.075771,1.48,103.833172,32.07,85231.989,,,,0.039713916,-0.044528628
22-09-2008,27.705515,16.935941,hold,0,0,0,0,10.769574,1.51,101.482449,33.849998,93852.8892,,,,-0.022639422,0.101146298
23-09-2008,27.269697,16.5699,buy,-248.0023,-0.100042582,24.7464,0.015160972,10.699797,1.46,99.173563,35.720001,94313.4174,,,,-0.022751579,0.004906916
24-09-2008,27.165933,16.630278,buy,-226.9436,-0.091154832,-25.5896,-0.015154173,10.535655,1.19,99.491451,35.189999,95380.3404,,,,0.00320537,0.011312526
25-09-2008,27.892294,17.188772,hold,0,0,0,0,10.703522,1.23,101.047444,32.82,94305.9916,,,,0.015639464,-0.011263839
26-09-2008,28.079073,17.241602,buy,-281.5371,-0.111439369,15.1442,0.008861356,10.837471,1.08,101.097635,34.740002,93448.718,,,,0.000496707,-0.009090341
29-09-2008,26.972237,17.101979,buy,-87.3978,-0.033487981,35.0793,0.020941383,9.870258,1.56,93.175461,46.720001,99542.1599,,,,-0.078361615,0.065206265
30-09-2008,26.93073,16.943488,sell,0,0,0,0,9.987242,2.03,97.031979,39.389999,98816.8591,,,,0.041389846,-0.007286368
01-10-2008,27.421888,17.173677,hold,0,0,0,0,10.248211,1.15,97.090537,39.810001,97172.7544,,,,0.000603492,-0.016637897
02-10-2008,27.145181,17.120847,sell,0,0,0,0,10.024334,0.67,93.568643,45.259998,98583.1795,,,,-0.036274328,0.014514615
03-10-2008,25.768551,16.837826,buy,-7.7557,-0.00301884,42.614,0.025965644,8.930725,1.1,92.305443,45.139999,105582.2771,,,,-0.013500249,0.070996874
06-10-2008,25.139037,16.347258,hold,0,0,0,0,8.791779,1.96,87.60401,52.049999,106457.6369,,,,-0.050933432,0.008290783
07-10-2008,24.350416,15.924614,buy,93.3314,0.03691362,-34.9032,-0.021447683,8.425802,2.97,83.680566,53.68,108763.292,,,,-0.044786123,0.021657959
08-10-2008,23.624055,15.743481,sell,0,0,0,0,7.880574,2.24,81.572451,57.529999,112143.7056,,,,-0.025192408,0.031080464
09-10-2008,21.507228,14.898193,hold,0,0,0,0,6.609035,1.4,75.875509,63.919998,120154.4013,,,,-0.069839044,0.071432415
10-10-2008,20.773949,14.347247,hold,0,0,0,0,6.426702,0.79,74.035091,69.949997,121303.0992,,,,-0.024255758,0.009560182
13-10-2008,23.181318,15.607631,sell,0,0,0,0,7.573687,0.79,84.784818,54.990002,114077.0937,,,,0.145197728,-0.059569834
14-10-2008,22.268178,14.939703,buy,304.8934,0.120429771,-149.0636,-0.090724604,7.328475,1.1,83.529986,55.130001,115646.4505,,,,-0.014800197,0.013756984
15-10-2008,20.89155,14.188755,sell,0,0,0,0,6.702795,1.04,75.306652,69.25,119588.2345,,,,-0.098447688,0.034084782
16-10-2008,21.617912,14.46423,buy,323.0633,0.130012965,-159.6762,-0.099418641,7.153682,0.83,78.443732,67.610001,116702.5577,,,,0.041657409,-0.024130106
17-10-2008,21.444968,14.603853,sell,0,0,0,0,6.841115,0.6,77.975263,70.330002,118671.7298,,,,-0.005972039,0.016873427
20-10-2008,23.610219,15.479329,sell,0,0,0,0,8.13089,0.7,82.659968,52.970001,110417.1698,,,,0.060079374,-0.069557931
21-10-2008,23.409604,15.200081,buy,112.8081,0.045973408,-86.0911,-0.053602604,8.209523,0.67,80.192135,53.110001,109906.0553,,,,-0.029855238,-0.00462894
22-10-2008,22.710915,14.901968,buy,211.0598,0.085030997,-123.364,-0.07645451,7.808947,0.81,75.825318,69.650002,112469.7417,,,,-0.05445443,0.023326162
23-10-2008,23.02913,15.234044,buy,169.7774,0.068661002,-88.664,-0.055000148,7.795086,0.93,76.703703,67.800003,112557.066,,,,0.011584323,0.000776425
24-10-2008,22.371945,14.886873,sell,0,0,0,0,7.485072,0.95,72.813722,79.129997,114479.1528,,,,-0.050714383,0.017076554
27-10-2008,21.527982,14.396305,hold,0,0,0,0,7.131677,0.92,70.228765,80.059998,116705.5413,,,,-0.03550096,0.019447982
28-10-2008,23.236661,15.686877,hold,0,0,0,0,7.549784,0.67,78.435371,66.959999,114071.4672,,,,0.116855337,-0.022570257
29-10-2008,22.773172,15.86801,hold,0,0,0,0,6.905162,0.36,77.866514,69.959999,118132.5858,,,,-0.007252557,0.035601529
30-10-2008,23.700148,16.528391,buy,110.1092,0.044396651,39.2783,0.024342622,7.171757,0.3,80.560221,62.900002,116453.0373,,,,0.034593908,-0.014217487
31-10-2008,22.766255,16.415183,sell,0,0,0,0,6.351072,0.22,81.003594,59.889999,121541.2843,,,,0.005503622,0.043693553
03-11-2008,23.527205,16.166125,buy,119.2942,0.048257885,-24.5561,-0.01496257,7.36108,0.23,81.237828,53.68,115178.2339,,,,0.002891649,-0.052352996
04-11-2008,23.492616,16.105747,buy,215.3353,0.083964579,-73.8709,-0.043854726,7.386869,0.23,83.998461,47.73,115018.3421,,,,0.033982112,-0.001388212
05-11-2008,23.437276,15.818952,buy,232.3575,0.090197913,-103.6695,-0.061504314,7.618324,0.23,80.468199,54.560001,113606.4666,,,,-0.042027699,-0.01227522
06-11-2008,22.683243,15.086874,sell,0,0,0,0,7.596369,0.23,76.009361,63.68,113738.1966,,,,-0.055411182,0.001159529
07-11-2008,23.707067,16.20386,hold,0,0,0,0,7.503207,0.27,78.519025,56.099998,114306.4848,,,,0.033017828,0.004996459
10-11-2008,23.077554,15.517064,buy,269.0056,0.104396799,-135.7237,-0.080432191,7.56049,0.29,77.49006,59.98,113957.0585,,,,-0.013104658,-0.003056925
11-11-2008,23.077554,15.588764,buy,329.8259,0.125048619,-171.0845,-0.09889501,7.48879,0.29,75.097513,61.439999,114387.2585,,,,-0.030875534,0.003775106
12-11-2008,22.316602,15.125355,buy,384.972,0.147124995,-201.0101,-0.117306537,7.191247,0.35,71.793125,66.459999,116142.7622,,,,-0.044001297,0.015347021
13-11-2008,24.191309,16.036979,buy,253.5912,0.094881245,-132.9784,-0.076570631,8.15433,0.35,76.268691,59.830002,110556.8808,,,,0.062339757,-0.048094959
14-11-2008,23.534124,16.017986,buy,330.1222,0.12301768,-125.924,-0.072884385,7.516138,0.34,72.462371,66.309998,114194.5752,,,,-0.049906717,0.032903374
17-11-2008,23.976858,16.101552,hold,0,0,0,0,7.875306,0.37,71.500332,69.150002,112183.2344,,,,-0.013276394,-0.017613278
18-11-2008,24.135966,16.071165,buy,251.0162,0.094203631,-163.5099,-0.092345794,8.064801,0.38,72.847185,67.639999,111122.0624,,,,0.018837017,-0.009459274
19-11-2008,23.167485,15.721709,hold,0,0,0,0,7.445776,0.38,68.179209,74.260002,114526.6999,,,,-0.064079017,0.030638718
20-11-2008,21.949963,15.060782,hold,0,0,0,0,6.889181,0.49,63.11805,80.860001,117587.9724,,,,-0.074233173,0.026729771
21-11-2008,23.416521,15.676128,hold,0,0,0,0,7.740393,0.57,66.522827,72.669998,112906.3064,,,,0.053943,-0.039814157
24-11-2008,23.651724,16.223102,hold,0,0,0,0,7.428622,0.62,71.132246,64.699997,114621.0469,,,,0.069290786,0.015187287
25-11-2008,23.672479,16.321862,sell,0,0,0,0,7.350617,0.59,71.659279,60.900002,115050.0744,,,,0.007409199,0.003743008
26-11-2008,23.4857,16.238296,sell,0,0,0,0,7.247404,0.53,74.428273,54.919998,115628.0672,,,,0.038641109,0.005023837
28-11-2008,24.039118,16.507984,sell,0,0,0,0,7.531134,0.52,75.36521,55.279999,114010.8062,,,,0.012588455,-0.013986751
01-12-2008,22.524136,15.736903,buy,475.047,0.174171902,-204.0247,-0.114767946,6.787233,0.52,68.689507,68.510002,118325.432,,,,-0.088578045,0.037844007
02-12-2008,23.174401,15.809073,sell,0,0,0,0,7.365328,0.47,71.333017,62.98,115030.2905,,,,0.038484917,-0.027848126
03-12-2008,23.686315,16.352248,sell,0,0,0,0,7.334067,0.36,73.047957,60.720001,115211.6043,,,,0.024041322,0.001576227
04-12-2008,22.883858,15.710314,sell,0,0,0,0,7.173544,0.2,71.358119,63.639999,116158.69,,,,-0.023133268,0.008220402
05-12-2008,23.66556,15.907833,buy,355.4982,0.130599236,-193.6471,-0.1085204,7.757727,0.12,73.558256,59.93,112653.592,,,,0.030832329,-0.030175082
08-12-2008,23.791777,15.516593,sell,0,0,0,0,8.275184,0.12,76.126478,58.490002,109600.5957,,,,0.034914123,-0.027100745
09-12-2008,23.686596,15.565973,hold,0,0,0,0,8.120623,0.13,74.871646,58.91,110527.9617,,,,-0.016483516,0.008461323
10-12-2008,24.352738,15.812872,hold,0,0,0,0,8.539866,0.11,75.381945,55.73,108012.5037,,,,0.006815651,-0.022758567
11-12-2008,24.394811,15.64574,hold,0,0,0,0,8.749071,0.14,73.566623,55.779999,106757.2737,,,,-0.024081655,-0.011621155
12-12-2008,24.401822,15.885041,buy,264.3018,0.097727256,-218.0244,-0.120686942,8.516781,0.15,74.445002,54.279999,108151.0137,,,,0.011939912,0.013055223
15-12-2008,24.037197,16.029382,hold,0,0,0,0,8.007815,0.18,73.407675,56.759998,111153.9131,,,,-0.013934139,0.0277658
16-12-2008,24.408836,16.318062,sell,0,0,0,0,8.090774,0.17,76.862644,52.369999,110664.455,,,,0.047065501,-0.004403427
17-12-2008,23.889945,15.531787,sell,0,0,0,0,8.358158,0.12,76.118111,49.84,109060.151,,,,-0.009686539,-0.014497013
18-12-2008,24.163413,15.611554,sell,0,0,0,0,8.551859,0.11,74.69597,47.34,107878.5749,,,,-0.018683346,-0.010834169
19-12-2008,23.91098,15.7445,sell,0,0,0,0,8.16648,0.11,74.374654,44.93,110267.9247,,,,-0.004301651,0.022148511
22-12-2008,24.072259,15.809073,hold,0,0,0,0,8.263186,0.11,73.42167,44.560001,109658.6769,,,,-0.01281329,-0.005525159
23-12-2008,23.826837,15.638143,hold,0,0,0,0,8.188694,0.11,72.662664,45.02,110127.9765,,,,-0.010337629,0.004279639
24-12-2008,24.857604,15.676128,buy,274.8135,0.099549409,-247.545,-0.136376573,9.181476,0.11,73.084336,44.209999,103873.4499,,,,0.005803145,-0.056793258
26-12-2008,24.84358,15.839461,hold,0,0,0,0,9.004119,0.09,73.506009,43.380001,104973.0633,,,,0.005769677,0.010586087
29-12-2008,24.703339,15.828064,sell,0,0,0,0,8.875275,0.1,73.295173,43.900002,105771.8961,,,,-0.002868283,0.007609884
30-12-2008,25.614901,15.763492,sell,0,0,0,0,9.851409,0.09,75.032463,41.630001,99622.2519,,,,0.023702652,-0.058140626
31-12-2008,24.962783,15.945816,buy,277.1356,0.099925799,-229.9559,-0.126035173,9.016967,0.14,76.103509,40,104962.6807,,,,0.014274435,0.053606787
02-01-2009,25.502709,16.158529,sell,0,0,0,0,9.34418,0.08,78.39741,39.189999,102901.2388,,,,0.030141856,-0.01963976
05-01-2009,25.57283,15.998994,sell,0,0,0,0,9.573836,0.11,78.304642,39.080002,101431.4404,,,,-0.001183304,-0.014283583
06-01-2009,25.236254,15.930622,buy,222.0814,0.080883145,-217.2181,-0.119991418,9.305632,0.09,78.827518,38.560001,103174.7664,,,,0.006677459,0.017187235
07-01-2009,24.934737,16.021785,hold,0,0,0,0,8.912952,0.11,76.466148,43.389999,105687.9184,,,,-0.029956163,0.024358204
08-01-2009,24.899675,16.397829,hold,0,0,0,0,8.501846,0.1,76.778188,42.560001,108318.9968,,,,0.00408076,0.024894789
09-01-2009,24.591147,16.249691,buy,241.3145,0.089361536,-171.0541,-0.095240474,8.341456,0.09,75.13366,42.82,109345.4928,,,,-0.021419208,0.009476602
12-01-2009,24.647244,16.340854,sell,0,0,0,0,8.30639,0.1,73.328901,45.84,109566.4086,,,,-0.024020645,0.002020347
13-01-2009,24.023172,16.071165,buy,278.5142,0.103890979,-179.527,-0.100482833,7.952007,0.1,73.463839,43.27,111834.4598,,,,0.001840175,0.020700242
14-01-2009,23.777753,15.759694,sell,0,0,0,0,8.018059,0.15,71.153074,49.139999,111418.3322,,,,-0.031454455,-0.003720925
15-01-2009,23.861896,15.904033,hold,0,0,0,0,7.957863,0.18,71.178373,51,111803.5866,,,,0.000355557,0.003457729
16-01-2009,23.988113,16.261087,hold,0,0,0,0,7.727026,0.19,71.734978,46.110001,113280.9434,,,,0.007819861,0.013213859
20-01-2009,23.462211,15.930622,buy,368.4317,0.13571964,-196.5828,-0.109844578,7.531589,0.2,67.948358,56.650002,114531.7402,,,,-0.052786243,0.011041546
21-01-2009,23.714645,16.20411,buy,308.3323,0.115058089,-151.6002,-0.08555262,7.510535,0.23,70.883204,46.419998,114664.3804,,,,0.043192302,0.001158109
22-01-2009,23.588428,16.37504,sell,0,0,0,0,7.213388,0.21,69.786852,47.290001,116506.6918,,,,-0.015467021,0.01606699
23-01-2009,23.462211,16.701705,buy,371.8488,0.136806195,-115.3475,-0.064601701,6.760506,0.18,70.090457,47.27,119359.8484,,,,0.004350461,0.024489208
26-01-2009,23.974088,17.142323,sell,0,0,0,0,6.831765,0.19,70.571164,45.689999,118918.0426,,,,0.00685838,-0.003701461
27-01-2009,24.436882,17.446197,hold,0,0,0,0,6.990685,0.18,71.288006,42.25,117916.8466,,,,0.010157718,-0.00841921
28-01-2009,24.401822,17.301856,buy,281.9885,0.103589573,-60.585,-0.033831804,7.099966,0.19,73.699975,39.66,117228.3763,,,,0.033834149,-0.005838608
29-01-2009,24.317679,17.248679,hold,0,0,0,0,7.069,0.23,71.304877,42.630001,117420.3655,,,,-0.032497949,0.001637737
30-01-2009,24.04421,16.933409,sell,0,0,0,0,7.110801,0.23,69.854321,44.84,117161.1993,,,,-0.020343012,-0.002207166
02-02-2009,24.07927,17.115734,buy,258.8844,0.097076381,-73.9446,-0.041413528,6.963536,0.24,69.643485,45.52,118088.9688,,,,-0.003018224,0.007918744
03-02-2009,24.191462,17.168912,buy,230.579,0.087019967,-67.8764,-0.038030946,7.02255,0.24,70.621762,43.060001,117723.082,,,,0.014046928,-0.003098399
04-02-2009,24.345727,17.237284,hold,0,0,0,0,7.108443,0.24,70.275994,43.849998,117199.1347,,,,-0.004896055,-0.004450676
05-02-2009,24.485965,17.085346,sell,0,0,0,0,7.400619,0.23,71.321741,43.73,115416.8611,,,,0.014880572,-0.015207225
06-02-2009,24.703339,17.043563,hold,0,0,0,0,7.659776,0.23,73.354207,43.369999,113810.0877,,,,0.028497145,-0.013921479
09-02-2009,24.317679,16.853641,hold,0,0,0,0,7.464038,0.22,73.455404,43.639999,115023.6633,,,,0.001379566,0.010663164
